SubID	SessionDate	Trial	TargetColor	Response	Correct	RT	leftTargetLetter	rightTargetLetter	leftLetters	rightLetters	leftColors	rightColors	trainLength	TOA	Mask	SOA	symbols	
1	05-Feb-2016	  18	Red	h	1	1.0829	H	W	H	W	r	b	1	2000	1	6	1
1	05-Feb-2016	  19	Red	u	1	0.7393	V	U	nnV	nnU	rrb	bbr	3	2000	1	6	1
1	05-Feb-2016	  20	Red	u	0	1.6432	D	V	D	V	r	b	1	2000	1	6	1
1	05-Feb-2016	  21	Red	p	1	0.9271	T	P	T	P	b	r	1	2000	1	6	1
1	05-Feb-2016	  22	Red	p	1	0.8965	S	P	nS	nP	rb	br	2	650	1	6	1
1	05-Feb-2016	  23	Red	a	1	1.1093	W	A	nW	nA	bb	rr	2	2000	1	6	1
1	05-Feb-2016	  24	Red	m	1	0.8996	M	G	nM	nG	rr	bb	2	650	1	6	1
1	05-Feb-2016	  25	Red	h	1	0.7669	I	H	nI	nH	bb	rr	2	2000	1	6	1
1	05-Feb-2016	  26	Red	g	1	1.0404	P	G	P	G	b	r	1	2000	1	6	1
1	05-Feb-2016	  27	Red	i	1	0.8404	I	Z	nnI	nnZ	brr	rbb	3	650	1	6	1
1	05-Feb-2016	  28	Red	s	1	0.9525	U	S	nnU	nnS	rrb	bbr	3	650	1	6	1
1	05-Feb-2016	  29	Red	k	0	4.2617	H	S	nnH	nnS	brr	rbb	3	2000	1	6	1
1	05-Feb-2016	  30	Red	y	1	0.9257	Y	D	nnnY	nnnD	brrr	rbbb	4	650	1	6	1
1	05-Feb-2016	  31	Red	s	0	1.0105	X	T	nX	nT	bb	rr	2	2000	1	6	1
1	05-Feb-2016	  32	Red	x	1	0.7951	X	K	nnX	nnK	brr	rbb	3	650	1	6	1
1	05-Feb-2016	   1	Blue	b	1	0.7821	B	U	nnB	nnU	rbb	brr	3	650	1	6	1
1	05-Feb-2016	   2	Blue	p	1	0.7595	Z	P	nnZ	nnP	bbr	rrb	3	650	1	6	1
1	05-Feb-2016	   3	Blue	n	1	0.6306	E	N	E	N	r	b	1	650	1	6	1
1	05-Feb-2016	   4	Blue	g	1	0.8397	X	G	nnX	nnG	rrr	bbb	3	2000	1	6	1
1	05-Feb-2016	   5	Blue	t	0	2.2236	K	T	nnnK	nnnT	rrbb	bbrr	4	650	1	6	1
1	05-Feb-2016	   6	Blue	e	1	1.0185	C	E	nnnC	nnnE	rrbr	bbrb	4	2000	1	6	1
1	05-Feb-2016	   7	Blue	h	1	0.9088	H	I	nnH	nnI	rbb	brr	3	650	1	6	1
1	05-Feb-2016	   8	Blue	t	1	0.9850	T	R	nT	nR	rb	br	2	2000	1	6	1
1	05-Feb-2016	   9	Blue	i	1	0.9914	I	F	nnnI	nnnF	brbb	rbrr	4	2000	1	6	1
1	05-Feb-2016	  10	Blue	q	0	0.9422	S	D	S	D	r	b	1	2000	1	6	1
1	05-Feb-2016	  11	Blue	q	1	1.0416	H	Q	nH	nQ	br	rb	2	650	1	6	1
1	05-Feb-2016	  12	Blue	i	1	0.9044	I	P	nI	nP	rb	br	2	650	1	6	1
1	05-Feb-2016	  13	Blue	k	1	0.8319	K	S	nnK	nnS	rbb	brr	3	2000	1	6	1
1	05-Feb-2016	  14	Blue	k	1	1.2134	S	K	nS	nK	rr	bb	2	650	1	6	1
1	05-Feb-2016	  15	Blue	r	1	0.7788	B	R	nnnB	nnnR	rbbr	brrb	4	650	1	6	1
1	05-Feb-2016	  16	Blue	d	1	0.8486	D	L	D	L	b	r	1	650	1	6	1
1	05-Feb-2016	  17	Blue	b	1	0.7555	U	B	nnnU	nnnB	brrr	rbbb	4	2000	1	6	1
1	05-Feb-2016	  18	Blue	a	1	1.1257	A	O	nA	nO	bb	rr	2	2000	1	6	1
1	05-Feb-2016	  19	Blue	v	1	3.4199	L	V	nnnL	nnnV	rrbr	bbrb	4	650	1	6	1
1	05-Feb-2016	  20	Blue	t	1	0.4409	O	T	O	T	r	b	1	2000	1	6	1
1	05-Feb-2016	  21	Blue	v	0	1.1890	B	V	nnB	nnV	brb	rbr	3	650	1	6	1
1	05-Feb-2016	  22	Blue	w	0	1.5358	G	D	G	D	b	r	1	2000	1	6	1
1	05-Feb-2016	  23	Blue	v	1	0.7185	V	Z	nnV	nnZ	rrb	bbr	3	2000	1	6	1
1	05-Feb-2016	  24	Blue	j	1	0.7557	M	J	nM	nJ	rr	bb	2	2000	1	6	1
1	05-Feb-2016	  25	Blue	c	0	1.8837	D	Z	nD	nZ	bb	rr	2	650	1	6	1
1	05-Feb-2016	  26	Blue	u	1	0.8072	Q	U	nnnQ	nnnU	rrrr	bbbb	4	650	1	6	1
1	05-Feb-2016	  27	Blue	b	1	0.7581	L	B	L	B	r	b	1	2000	1	6	1
1	05-Feb-2016	  28	Blue	y	1	0.7066	A	Y	nnA	nnY	brr	rbb	3	2000	1	6	1
1	05-Feb-2016	  29	Blue	l	1	0.7206	A	L	nnnA	nnnL	bbrr	rrbb	4	2000	1	6	1
1	05-Feb-2016	  30	Blue	r	1	1.3644	F	R	nF	nR	br	rb	2	2000	1	6	1
1	05-Feb-2016	  31	Blue	a	1	0.8170	A	K	A	K	b	r	1	650	1	6	1
1	05-Feb-2016	  32	Blue	y	1	0.9022	K	Y	K	Y	r	b	1	650	1	6	1
1	05-Feb-2016	   1	Red	f	1	0.9325	W	F	nnW	nnF	brb	rbr	3	2000	1	6	1
1	05-Feb-2016	   2	Red	d	1	0.6415	D	C	nnnD	nnnC	rrrr	bbbb	4	650	1	6	1
1	05-Feb-2016	   3	Red	v	1	0.8969	R	V	nR	nV	bb	rr	2	2000	1	6	1
1	05-Feb-2016	   4	Red	l	1	0.7667	L	Q	nnL	nnQ	bbr	rrb	3	2000	1	6	1
1	05-Feb-2016	   5	Red	r	1	0.8089	G	R	nG	nR	rb	br	2	2000	1	6	1
1	05-Feb-2016	   6	Red	y	1	0.2453	Z	Y	nnnZ	nnnY	rbrb	brbr	4	2000	1	6	1
1	05-Feb-2016	   7	Red	a	1	0.6716	A	O	nA	nO	br	rb	2	2000	1	6	1
1	05-Feb-2016	   8	Red	c	1	0.2728	U	C	nnnU	nnnC	rbbb	brrr	4	2000	1	6	1
1	05-Feb-2016	   9	Red	r	1	0.7312	E	R	E	R	b	r	1	2000	1	6	1
1	05-Feb-2016	  10	Red	r	1	0.5976	T	R	T	R	b	r	1	2000	1	6	1
1	05-Feb-2016	  11	Red	i	1	0.7326	I	U	nnI	nnU	brr	rbb	3	650	1	6	1
1	05-Feb-2016	  12	Red	d	1	0.9213	D	O	nnD	nnO	bbr	rrb	3	650	1	6	1
1	05-Feb-2016	  13	Red	w	0	0.8613	H	N	nH	nN	br	rb	2	2000	1	6	1
1	05-Feb-2016	  14	Red	h	0	0.8724	N	H	N	H	r	b	1	650	1	6	1
1	05-Feb-2016	  15	Red	m	1	0.7746	A	M	nA	nM	bb	rr	2	650	1	6	1
1	05-Feb-2016	  16	Red	z	1	0.8799	Z	O	nnnZ	nnnO	rrbr	bbrb	4	650	1	6	1
1	05-Feb-2016	  17	Red	w	1	0.7265	W	V	nW	nV	br	rb	2	650	1	6	1
1	05-Feb-2016	  18	Red	a	1	0.7909	A	C	A	C	r	b	1	650	1	6	1
1	05-Feb-2016	  19	Red	s	0	0.6260	Q	D	nnnQ	nnnD	rbbb	brrr	4	2000	1	6	1
1	05-Feb-2016	  20	Red	k	1	2.3537	K	U	nK	nU	br	rb	2	650	1	6	1
1	05-Feb-2016	  21	Red	q	1	0.8924	Z	Q	nnZ	nnQ	bbb	rrr	3	2000	1	6	1
1	05-Feb-2016	  22	Red	y	1	0.9146	H	Y	nnH	nnY	rrb	bbr	3	650	1	6	1
1	05-Feb-2016	  23	Red	p	1	0.7496	V	P	V	P	b	r	1	2000	1	6	1
1	05-Feb-2016	  24	Red	c	1	0.4754	C	X	nnnC	nnnX	rbbr	brrb	4	2000	1	6	1
1	05-Feb-2016	  25	Red	g	1	0.8057	G	I	G	I	r	b	1	2000	1	6	1
1	05-Feb-2016	  26	Red	o	1	1.7632	O	H	O	H	r	b	1	650	1	6	1
1	05-Feb-2016	  27	Red	u	1	0.8598	T	U	nnnT	nnnU	rrrb	bbbr	4	650	1	6	1
1	05-Feb-2016	  28	Red	f	1	0.6607	F	V	nnF	nnV	bbr	rrb	3	2000	1	6	1
1	05-Feb-2016	  29	Red	h	1	0.7408	M	H	nnnM	nnnH	brrb	rbbr	4	650	1	6	1
1	05-Feb-2016	  30	Red	r	1	1.3023	R	T	nR	nT	br	rb	2	650	1	6	1
1	05-Feb-2016	  31	Red	t	1	1.1549	U	T	U	T	b	r	1	650	1	6	1
1	05-Feb-2016	  32	Red	x	1	0.7040	X	Q	nnX	nnQ	rbr	brb	3	650	1	6	1
1	05-Feb-2016	   1	Blue	x	1	0.5971	X	I	nX	nI	rb	br	2	2000	1	6	1
1	05-Feb-2016	   2	Blue	r	1	0.6875	R	K	nnR	nnK	bbb	rrr	3	2000	1	6	1
1	05-Feb-2016	   3	Blue	y	1	0.5830	Y	A	nnnY	nnnA	brbb	rbrr	4	2000	1	6	1
1	05-Feb-2016	   4	Blue	k	1	0.8460	K	A	nK	nA	rb	br	2	650	1	6	1
1	05-Feb-2016	   5	Blue	f	1	0.6967	W	F	nnnW	nnnF	bbrr	rrbb	4	2000	1	6	1
1	05-Feb-2016	   6	Blue	g	1	0.6761	T	G	nT	nG	rr	bb	2	2000	1	6	1
1	05-Feb-2016	   7	Blue	l	1	0.3634	V	L	nnV	nnL	brr	rbb	3	2000	1	6	1
1	05-Feb-2016	   8	Blue	h	1	0.7288	H	E	H	E	b	r	1	2000	1	6	1
1	05-Feb-2016	   9	Blue	w	0	0.8662	M	C	M	C	b	r	1	650	1	6	1
1	05-Feb-2016	  10	Blue	c	1	0.7227	C	M	nnnC	nnnM	bbrb	rrbr	4	650	1	6	1
1	05-Feb-2016	  11	Blue	r	1	0.7418	M	R	nM	nR	rr	bb	2	650	1	6	1
1	05-Feb-2016	  12	Blue	s	1	0.7022	R	S	R	S	r	b	1	2000	1	6	1
1	05-Feb-2016	  13	Blue	a	1	1.3775	O	A	O	A	r	b	1	650	1	6	1
1	05-Feb-2016	  14	Blue	k	1	0.4551	K	C	nnK	nnC	rbb	brr	3	2000	1	6	1
1	05-Feb-2016	  15	Blue	v	1	0.9230	M	V	nnM	nnV	rbr	brb	3	650	1	6	1
1	05-Feb-2016	  16	Blue	g	1	0.9028	G	A	G	A	b	r	1	650	1	6	1
1	05-Feb-2016	  17	Blue	m	1	0.7324	G	M	nnnG	nnnM	bbrr	rrbb	4	650	1	6	1
1	05-Feb-2016	  18	Blue	l	1	0.8011	U	L	nnU	nnL	rbr	brb	3	650	1	6	1
1	05-Feb-2016	  19	Blue	e	1	0.4292	E	F	nnnE	nnnF	bbrb	rrbr	4	2000	1	6	1
